Order_Clements,Family_Clements,Species_Clements,Species_BirdTree,Match.type,Daughter,Status
Passeriformes,Tyrannidae,Myiotheretes fuscorufus,Myiotheretes fuscorufus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiotheretes pernix,Myiotheretes pernix,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiotheretes striaticollis,Myiotheretes striaticollis,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis basilica,Basileuterus basilicus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis cinereicollis,Basileuterus cinereicollis,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis conspicillata,Basileuterus conspicillatus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis coronata,Basileuterus coronatus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis flaveola,Basileuterus flaveolus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis fraseri,Basileuterus fraseri,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis fulvicauda,Phaeothlypis fulvicauda,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis leucoblephara,Basileuterus leucoblepharus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis leucophrys,Basileuterus leucophrys,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis luteoviridis,Basileuterus luteoviridis,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis nigrocristata,Basileuterus nigrocristatus,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis rivularis,Phaeothlypis rivularis,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Myiothlypis signata,Basileuterus signatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiotriccus ornatus,Myiotriccus ornatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiozetetes cayanensis,Myiozetetes cayanensis,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiozetetes granadensis,Myiozetetes granadensis,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiozetetes luteiventris,Myiozetetes luteiventris,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Myiozetetes similis,Myiozetetes similis,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus blighi,Myophonus blighi,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus borneensis,Myophonus borneensis,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus caeruleus,Myophonus caeruleus,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus castaneus,Myophonus castaneus,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus glaucinus,Myophonus glaucinus,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus horsfieldii,Myophonus horsfieldii,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus insularis,Myophonus insularis,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus melanurus,Myophonus melanurus,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myophonus robinsoni,Myophonus robinsoni,1BT to 1CL,0,Extant
Passeriformes,Rhinocryptidae,Myornis senilis,Myornis senilis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmeciza longipes,Myrmeciza longipes,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myrmecocichla aethiops,Myrmecocichla aethiops,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myrmecocichla formicivora,Myrmecocichla formicivora,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myrmecocichla melaena,Myrmecocichla melaena,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myrmecocichla monticola,Oenanthe monticola,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myrmecocichla nigra,Myrmecocichla nigra,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Myrmecocichla tholloni,Myrmecocichla tholloni,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes brunneiceps,Schistocichla brunneiceps,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes caurensis,Schistocichla caurensis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes humaythae,Schistocichla humaythae,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes hyperythrus,Myrmeciza hyperythra,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes leucostigma,Schistocichla leucostigma,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes rufifacies,Schistocichla rufifacies,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes saturatus,Schistocichla saturata,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmelastes schistaceus,Schistocichla schistacea,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Myrmia micrura,Myrmia micrura,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoborus leucophrys,Myrmoborus leucophrys,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoborus lophotes,Percnostola lophotes,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoborus lugubris,Myrmoborus lugubris,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoborus melanurus,Myrmoborus melanurus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmochanes hemileucus,Myrmochanes hemileucus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoderus loricatus,Myrmeciza loricata,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoderus ruficauda,Myrmeciza ruficauda,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmoderus squamosus,Myrmeciza squamosa,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmophylax atrothorax,Myrmeciza atrothorax,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmorchilus strigilatus,Myrmorchilus strigilatus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmornis torquata,Myrmornis torquata,1BT to 1CL,0,Extant
Passeriformes,Grallariidae,Myrmothera berlepschi,Hylopezus berlepschi,1BT to 1CL,0,Extant
Passeriformes,Grallariidae,Myrmothera dives,Hylopezus dives,1BT to 1CL,0,Extant
Passeriformes,Grallariidae,Myrmothera fulviventris,Hylopezus fulviventris,1BT to 1CL,0,Extant
Passeriformes,Grallariidae,Myrmothera simplex,Myrmothera simplex,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula ambigua,Myrmotherula ambigua,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula assimilis,Myrmotherula assimilis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula behni,Myrmotherula behni,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula brachyura,Myrmotherula brachyura,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula cherriei,Myrmotherula cherriei,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula grisea,Myrmotherula grisea,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula ignota,Myrmotherula ignota,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula iheringi,Myrmotherula iheringi,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula klagesi,Myrmotherula klagesi,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula longicauda,Myrmotherula longicauda,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula longipennis,Myrmotherula longipennis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula menetriesii,Myrmotherula menetriesii,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula minor,Myrmotherula minor,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula multostriata,Myrmotherula multostriata,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula pacifica,Myrmotherula pacifica,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula schisticolor,Myrmotherula schisticolor,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula sclateri,Myrmotherula sclateri,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula snowi,Myrmotherula snowi,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula sunensis,Myrmotherula sunensis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula surinamensis,Myrmotherula surinamensis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula unicolor,Myrmotherula unicolor,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Myrmotherula urosticta,Myrmotherula urosticta,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Myrtis fanny,Myrtis fanny,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Mystacornis crossleyi,Mystacornis crossleyi,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myza celebensis,Myza celebensis,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myza sarasinorum,Myza sarasinorum,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela adolphinae,Myzomela adolphinae,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela albigula,Myzomela albigula,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela blasii,Myzomela blasii,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela boiei,Myzomela boiei,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela caledonica,Myzomela caledonica,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela chermesina,Myzomela chermesina,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela chloroptera,Myzomela chloroptera,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela cineracea,Myzomela cineracea,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela cruentata,Myzomela cruentata,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela dammermani,Myzomela dammermani,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela eichhorni,Myzomela eichhorni,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela eques,Myzomela eques,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela erythrocephala,Myzomela erythrocephala,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela erythromelas,Myzomela erythromelas,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela jugularis,Myzomela jugularis,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela kuehni,Myzomela kuehni,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela lafargei,Myzomela lafargei,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela malaitae,Myzomela malaitae,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela melanocephala,Myzomela melanocephala,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela nigrita,Myzomela nigrita,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela obscura,Myzomela obscura,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela pammelaena,Myzomela pammelaena,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela pulchella,Myzomela pulchella,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela rosenbergii,Myzomela rosenbergii,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela rubratra,Myzomela rubratra,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela sanguinolenta,Myzomela sanguinolenta,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela sclateri,Myzomela sclateri,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela tristrami,Myzomela tristrami,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela vulnerata,Myzomela vulnerata,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Myzomela wakoloensis,Myzomela wakoloensis,1BT to 1CL,0,Extant
Passeriformes,Sylviidae,Myzornis pyrrhoura,Myzornis pyrrhoura,1BT to 1CL,0,Extant
Psittaciformes,Psittacidae,Nannopsittaca dachilleae,Nannopsittaca dachilleae,1BT to 1CL,0,Extant
Psittaciformes,Psittacidae,Nannopsittaca panychlora,Nannopsittaca panychlora,1BT to 1CL,0,Extant
Suliformes,Phalacrocoracidae,Nannopterum auritum,Phalacrocorax auritus,1BT to 1CL,0,Extant
Suliformes,Phalacrocoracidae,Nannopterum brasilianum,Phalacrocorax brasilianus,1BT to 1CL,0,Extant
Suliformes,Phalacrocoracidae,Nannopterum harrisi,Phalacrocorax harrisi,1BT to 1CL,0,Extant
Passeriformes,Pellorneidae,Napothera albostriata,Rimator albostriatus,1BT to 1CL,0,Extant
Passeriformes,Pellorneidae,Napothera epilepidota,Napothera epilepidota,1BT to 1CL,0,Extant
Passeriformes,Pellorneidae,Napothera malacoptila,Rimator malacoptilus,1BT to 1CL,0,Extant
Passeriformes,Pellorneidae,Napothera pasquieri,Rimator pasquieri,1BT to 1CL,0,Extant
Passeriformes,Furnariidae,Nasica longirostris,Nasica longirostris,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Neafrapus boehmi,Neafrapus boehmi,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Neafrapus cassini,Neafrapus cassini,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Necrosyrtes monachus,Necrosyrtes monachus,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Nectarinia bocagii,Nectarinia bocagii,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Nectarinia famosa,Nectarinia famosa,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Nectarinia johnstoni,Nectarinia johnstoni,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Nectarinia kilimensis,Nectarinia kilimensis,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Nectarinia purpureiventris,Nectarinia purpureiventris,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Nectarinia tacazze,Nectarinia tacazze,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Nemosia pileata,Nemosia pileata,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Nemosia rourei,Nemosia rourei,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Nengetus cinereus,Xolmis cinereus,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Neochmia phaeton,Neochmia phaeton,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Neochmia temporalis,Neochmia temporalis,1BT to 1CL,0,Extant
Passeriformes,Sturnidae,Neocichla gutturalis,Neocichla gutturalis,1BT to 1CL,0,Extant
Passeriformes,Turdidae,Neocossyphus poensis,Neocossyphus poensis,1BT to 1CL,0,Extant
Passeriformes,Turdidae,Neocossyphus rufus,Neocossyphus rufus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Neoctantes niger,Neoctantes niger,1BT to 1CL,0,Extant
Passeriformes,Philepittidae,Neodrepanis coruscans,Neodrepanis coruscans,1BT to 1CL,0,Extant
Passeriformes,Philepittidae,Neodrepanis hypoxantha,Neodrepanis hypoxantha,1BT to 1CL,0,Extant
Passeriformes,Monarchidae,Neolalage banksiana,Neolalage banksiana,1BT to 1CL,0,Extant
Passeriformes,Pycnonotidae,Neolestes torquatus,Neolestes torquatus,1BT to 1CL,0,Extant
Passeriformes,Cisticolidae,Neomixis striatigula,Neomixis striatigula,1BT to 1CL,0,Extant
Passeriformes,Cisticolidae,Neomixis tenella,Neomixis tenella,1BT to 1CL,0,Extant
Passeriformes,Cisticolidae,Neomixis viridis,Neomixis viridis,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Neomorphus geoffroyi,Neomorphus geoffroyi,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Neomorphus pucheranii,Neomorphus pucheranii,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Neomorphus radiolosus,Neomorphus radiolosus,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Neomorphus rufipennis,Neomorphus rufipennis,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Neomorphus squamiger,Neomorphus squamiger,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Neopelma aurifrons,Neopelma aurifrons,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Neopelma chrysocephalum,Neopelma chrysocephalum,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Neopelma chrysolophum,Neopelma chrysolophum,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Neopelma pallescens,Neopelma pallescens,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Neopelma sulphureiventer,Neopelma sulphureiventer,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Neophedina cincta,Riparia cincta,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema bourkii,Neopsephotus bourkii,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema chrysogaster,Neophema chrysogaster,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema chrysostoma,Neophema chrysostoma,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema elegans,Neophema elegans,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema petrophila,Neophema petrophila,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema pulchella,Neophema pulchella,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neophema splendida,Neophema splendida,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Neophron percnopterus,Neophron percnopterus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Neopipo cinnamomea,Neopipo cinnamomea,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neopsittacus musschenbroekii,Neopsittacus musschenbroekii,1BT to 1CL,0,Extant
Psittaciformes,Psittaculidae,Neopsittacus pullicauda,Neopsittacus pullicauda,1BT to 1CL,0,Extant
Passeriformes,Sylviidae,Neosuthora davidiana,Paradoxornis davidianus,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Neothraupis fasciata,Neothraupis fasciata,1BT to 1CL,0,Extant
Otidiformes,Otididae,Neotis denhami,Neotis denhami,1BT to 1CL,0,Extant
Otidiformes,Otididae,Neotis heuglinii,Neotis heuglinii,1BT to 1CL,0,Extant
Otidiformes,Otididae,Neotis ludwigii,Neotis ludwigii,1BT to 1CL,0,Extant
Otidiformes,Otididae,Neotis nuba,Neotis nuba,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Neoxolmis coronatus,Xolmis coronatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Neoxolmis rubetra,Xolmis rubetra,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Neoxolmis rufiventris,Neoxolmis rufiventris,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Neoxolmis salinarum,Xolmis salinarum,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Nephelomyias lintoni,Myiophobus lintoni,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Nephelomyias ochraceiventris,Myiophobus ochraceiventris,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Nephelomyias pulcher,Myiophobus pulcher,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Nephelornis oneilli,Nephelornis oneilli,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Nesillas brevicaudata,Nesillas brevicaudata,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Nesillas lantzii,Nesillas lantzii,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Nesillas mariae,Nesillas mariae,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Nesillas typica,Nesillas typica,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Nesocharis ansorgei,Nesocharis ansorgei,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Nesocharis shelleyi,Nesocharis shelleyi,1BT to 1CL,0,Extant
Piciformes,Picidae,Nesoctites micromegas,Nesoctites micromegas,1BT to 1CL,0,Extant
Columbiformes,Columbidae,Nesoenas mayeri,Nesoenas mayeri,1BT to 1CL,0,Extant
Procellariiformes,Oceanitidae,Nesofregetta fuliginosa,Nesofregetta fuliginosa,1BT to 1CL,0,Extant
Passeriformes,Icteridae,Nesopsar nigerrimus,Nesopsar nigerrimus,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Nesoptilotis flavicollis,Lichenostomus flavicollis,1BT to 1CL,0,Extant
Passeriformes,Meliphagidae,Nesoptilotis leucotis,Lichenostomus leucotis,1BT to 1CL,0,Extant
Passeriformes,Nesospingidae,Nesospingus speculiferus,Nesospingus speculiferus,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Nesospiza acunhae,Nesospiza acunhae,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Nesospiza questi,Nesospiza questi,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Nesospiza wilkinsi,Nesospiza wilkinsi,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Nesotriccus ridgwayi,Nesotriccus ridgwayi,1BT to 1CL,0,Extant
Psittaciformes,Strigopidae,Nestor meridionalis,Nestor meridionalis,1BT to 1CL,0,Extant
Psittaciformes,Strigopidae,Nestor notabilis,Nestor notabilis,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Netta erythrophthalma,Netta erythrophthalma,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Netta peposaca,Netta peposaca,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Netta rufina,Netta rufina,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Nettapus auritus,Nettapus auritus,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Nettapus coromandelianus,Nettapus coromandelianus,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Nettapus pulchellus,Nettapus pulchellus,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Newtonia amphichroa,Newtonia amphichroa,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Newtonia archboldi,Newtonia archboldi,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Newtonia brunneicauda,Newtonia brunneicauda,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Newtonia fanovanae,Newtonia fanovanae,1BT to 1CL,0,Extant
Passeriformes,Nicatoridae,Nicator chloris,Nicator chloris,1BT to 1CL,0,Extant
Passeriformes,Nicatoridae,Nicator gularis,Nicator gularis,1BT to 1CL,0,Extant
Passeriformes,Nicatoridae,Nicator vireo,Nicator vireo,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Nigrita bicolor,Nigrita bicolor,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Nigrita canicapillus,Nigrita canicapillus,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Nigrita fusconotus,Nigrita fusconotus,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Nigrita luteifrons,Nigrita luteifrons,1BT to 1CL,0,Extant
Passeriformes,Malaconotidae,Nilaus afer,Nilaus afer,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Niltava davidi,Niltava davidi,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Niltava grandis,Niltava grandis,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Niltava macgrigoriae,Niltava macgrigoriae,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Niltava sumatrana,Niltava sumatrana,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Niltava sundara,Niltava sundara,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Niltava vivida,Niltava vivida,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox affinis,Ninox affinis,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox burhani,Ninox burhani,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox connivens,Ninox connivens,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox ios,Ninox ios,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox meeki,Ninox meeki,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox natalis,Ninox natalis,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox novaeseelandiae,Ninox novaeseelandiae,1BT to 1CL,0,Extant
Strigiformes,Strigidae,Ninox ochracea,Ninox ochracea,1BT to 1CL,0,Extant
